logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
3701434,169.1072768192048,-4.748317567138592,-4860.08203125,1.3664934635162354,-3.4941301345825195,2.9514787197113037,40.0
3701454,165.05626406601652,-4.748317567138592,-4860.08203125,1.1322052478790283,-4.1992950439453125,2.880775213241577,40.0
3701474,161.27531882970743,-4.748317567138592,-4860.08203125,1.2331573963165283,-3.257155418395996,2.8147852420806885,40.0
3701494,157.76444111027757,-4.748317567138592,-4860.08203125,1.3013726472854614,-3.1424686908721924,2.7535088062286377,40.0
3701514,154.61365341335335,-4.748317567138592,-4860.08203125,1.2867714166641235,-2.78259015083313,2.698517322540283,40.0
3701534,151.91297824456115,-4.748317567138592,-4860.08203125,1.3350387811660767,-2.752532482147217,2.651381731033325,40.0
3701554,149.39234808702173,-4.748317567138592,-4860.08203125,1.4194324016571045,-1.9227359294891357,2.607388496398926,40.0
3701574,147.4118529632408,-4.748317567138592,-4860.08203125,1.3595930337905884,-1.571182370185852,2.572822332382202,40.0
3701594,145.88147036759187,-4.748317567138592,-4860.08203125,1.4058228731155396,-1.5333070755004883,2.546112060546875,40.0
3701614,144.89122280570143,-4.748317567138592,-4860.08203125,1.345922827720642,-1.0954140424728394,2.5288288593292236,40.0
3701634,144.351087771943,-4.748317567138592,-4860.08203125,1.3992111682891846,-0.34881627559661865,2.519401788711548,40.0
3701654,144.351087771943,-4.748317567138592,-4860.08203125,1.387619137763977,0.012482311576604843,2.519401788711548,40.0
3701674,144.80120030007504,-4.748317567138592,-4860.08203125,1.3841807842254639,0.3602748215198517,2.5272576808929443,40.0
3701694,145.79144786196548,-4.748317567138592,-4860.08203125,1.3626788854599,1.2106438875198364,2.5445406436920166,40.0
3701714,147.231807951988,-4.748317567138592,-4860.08203125,1.3696656227111816,1.567197322845459,2.5696799755096436,40.0
3701734,149.12228057014255,-4.748317567138592,-4860.08203125,1.3202269077301025,1.6090494394302368,2.602674961090088,40.0
3701754,151.46286571642912,-4.748317567138592,-4860.08203125,1.4074337482452393,1.957686185836792,2.6435256004333496,40.0
3701774,154.16354088522132,-4.748317567138592,-4860.08203125,1.376853585243225,1.9704065322875977,2.6906614303588867,40.0
3701794,157.31432858214555,-4.748317567138592,-4860.08203125,1.2582652568817139,3.0273890495300293,2.7456531524658203,40.0
3701814,160.735183795949,-4.748317567138592,-4860.08203125,1.2635068893432617,3.142307758331299,2.8053581714630127,40.0
3701834,164.42610652663166,-4.748317567138592,-4860.08203125,1.3119291067123413,3.143770694732666,2.869777202606201,40.0
3701854,168.38709677419354,-4.748317567138592,-4860.08203125,1.538942813873291,3.491114854812622,2.9389092922210693,40.0
3701874,172.43810952738187,-4.748317567138592,-4860.08203125,1.1645894050598145,3.261056661605835,3.009612798690796,40.0
3701894,176.66916729182293,-4.748317567138592,-4860.08203125,1.1933252811431885,4.234404563903809,3.08345890045166,40.0
3701914,-179.09977494373592,-4.748317567138592,-4860.08203125,1.1196178197860718,4.234287261962891,-3.1258809566497803,40.0
3701934,-175.13878469617404,-4.748317567138592,-4860.08203125,1.0237486362457275,3.261415958404541,-3.056748390197754,40.0
3701954,-170.81770442610653,-4.748317567138592,-4860.08203125,1.005656361579895,3.180812358856201,-2.9813313484191895,40.0
3701974,-166.76669167291823,-4.748317567138592,-4860.08203125,1.002177119255066,4.199291229248047,-2.910627841949463,40.0
3701994,-163.07576894223556,-4.748317567138592,-4860.08203125,1.1819097995758057,3.1423580646514893,-2.8462092876434326,40.0
3702014,-159.5648912228057,-4.748317567138592,-4860.08203125,1.1811175346374512,3.027647018432617,-2.784932851791382,40.0
3702034,-156.32408102025505,-4.748317567138592,-4860.08203125,1.1148812770843506,3.103165626525879,-2.728369951248169,40.0
3702054,-153.53338334583646,-4.748317567138592,-4860.08203125,1.1415401697158813,2.6672372817993164,-2.6796631813049316,40.0
3702074,-151.19279819954988,-4.748317567138592,-4860.08203125,1.35001540184021,1.9316399097442627,-2.6388120651245117,40.0
3702094,-149.12228057014255,-4.748317567138592,-4860.08203125,1.262835144996643,1.5710376501083374,-2.602674961090088,40.0
3702114,-147.5018754688672,-4.748317567138592,-4860.08203125,1.2967562675476074,1.5331640243530273,-2.5743935108184814,40.0
3702134,-146.42160540135035,-4.748317567138592,-4860.08203125,1.2769020795822144,1.181373953819275,-2.555539131164551,40.0
3702154,-145.79144786196548,-4.748317567138592,-4860.08203125,1.2924318313598633,1.0654890537261963,-2.5445406436920166,40.0
3702174,-145.7014253563391,-4.748317567138592,-4860.08203125,1.2818623781204224,1.914243341616384e-07,-2.5429697036743164,40.0
3702194,-146.06151537884472,-4.748317567138592,-4860.08203125,1.280738115310669,-0.11875700205564499,-2.5492544174194336,40.0
3702214,-146.96174043510877,-4.748317567138592,-4860.08203125,1.2632157802581787,-1.209797978401184,-2.5649664402008057,40.0
3702234,-148.31207801950487,-4.748317567138592,-4860.08203125,1.2926772832870483,-1.5669059753417969,-2.588534116744995,40.0
3702254,-149.9324831207802,-4.748317567138592,-4860.08203125,1.2615835666656494,-1.5712854862213135,-2.6168155670166016,40.0
3702274,-152.27306826706678,-4.748317567138592,-4860.08203125,1.2605888843536377,-1.9311633110046387,-2.6576664447784424,40.0
3702294,-154.88372093023256,-4.748317567138592,-4860.08203125,1.3428773880004883,-1.9619700908660889,-2.7032310962677,40.0
3702314,-157.85446361590397,-4.748317567138592,-4860.08203125,1.3421224355697632,-2.0768299102783203,-2.755080223083496,40.0
3702334,-161.185296324081,-4.748317567138592,-4860.08203125,1.1662777662277222,-3.1299877166748047,-2.8132143020629883,40.0
3702354,-164.7861965491373,-4.748317567138592,-4860.08203125,1.1401370763778687,-3.1423096656799316,-2.8760616779327393,40.0
3702374,-168.56714178544635,-4.748317567138592,-4860.08203125,1.054389238357544,-3.146322727203369,-2.942051410675049,40.0
3702394,-172.61815453863466,-4.748317567138592,-4860.08203125,0.9732257127761841,-4.207386016845703,-3.0127549171447754,40.0
3702414,-176.66916729182296,-4.748317567138592,-4860.08203125,0.980257511138916,-3.26116943359375,-3.08345890045166,40.0
3702434,179.36984246061513,-4.748317567138592,-4860.08203125,0.9912136793136597,-3.4940185546875,3.130594491958618,40.0
3702454,175.04876219054762,-4.748317567138592,-4860.08203125,1.1220077276229858,-3.181553363800049,3.0551774501800537,40.0
3702474,170.90772693173295,-4.748317567138592,-4860.08203125,1.0239046812057495,-4.207664966583252,2.982902765274048,40.0
3702494,167.03675918979746,-4.748317567138592,-4860.08203125,1.0295652151107788,-3.1463277339935303,2.91534161567688,40.0
3702514,163.25581395348837,-4.748317567138592,-4860.08203125,1.0969823598861694,-3.1423935890197754,2.849351644515991,40.0
3702534,159.7449362340585,-4.748317567138592,-4860.08203125,1.1943739652633667,-3.142467975616455,2.7880749702453613,40.0
3702554,156.5941485371343,-4.748317567138592,-4860.08203125,1.1830461025238037,-2.782456874847412,2.733083486557007,40.0
3702574,153.7134283570893,-4.748317567138592,-4860.08203125,1.2199714183807373,-2.752683639526367,2.682805299758911,40.0
3702594,151.28282070517628,-4.748317567138592,-4860.08203125,1.3288602828979492,-1.6872940063476562,2.64038348197937,40.0
3702614,149.21230307576894,-4.748317567138592,-4860.08203125,1.2615360021591187,-1.5716795921325684,2.604245901107788,40.0
3702634,147.59189797449363,-4.748317567138592,-4860.08203125,1.2760162353515625,-1.4562841653823853,2.5759646892547607,40.0
3702654,146.42160540135035,-4.748317567138592,-4860.08203125,1.2705295085906982,-1.1844472885131836,2.555539131164551,40.0
3702674,145.79144786196548,-4.748317567138592,-4860.08203125,1.3025633096694946,-0.03925035148859024,2.5445406436920166,40.0
3702694,145.6114028507127,-4.748317567138592,-4860.08203125,1.289244532585144,-1.9196079392713727e-07,2.541398525238037,40.0
3702714,145.88147036759187,-4.748317567138592,-4860.08203125,1.281487226486206,1.0653802156448364,2.546112060546875,40.0
3702734,146.60165041260314,-4.748317567138592,-4860.08203125,1.2852603197097778,0.3898366689682007,2.5586814880371094,40.0
3702754,147.86196549137287,-4.748317567138592,-4860.08203125,1.2659826278686523,1.4551771879196167,2.5806782245635986,40.0
3702774,149.57239309827457,-4.748317567138592,-4860.08203125,1.2416638135910034,1.5711939334869385,2.6105308532714844,40.0
3702794,151.6429107276819,-4.748317567138592,-4860.08203125,1.194541335105896,1.609497308731079,2.6466681957244873,40.0
3702814,154.16354088522132,-4.748317567138592,-4860.08203125,1.357564091682434,1.9579098224639893,2.6906614303588867,40.0
3702834,157.1342835708927,-4.748317567138592,-4860.08203125,1.1863702535629272,3.102870225906372,2.7425105571746826,40.0
3702854,160.28507126781693,-4.748317567138592,-4860.08203125,1.1735419034957886,3.027373790740967,2.797502040863037,40.0
3702874,163.7959489872468,-4.748317567138592,-4860.08203125,1.1664983034133911,3.1421985626220703,2.858778476715088,40.0
3702894,167.4868717179295,-4.748317567138592,-4860.08203125,1.085825800895691,3.1425228118896484,2.9231975078582764,40.0
3702914,171.44786196549137,-4.748317567138592,-4860.08203125,1.344693899154663,3.491014003753662,2.9923298358917236,40.0
3702934,175.40885221305325,-4.748317567138592,-4860.08203125,1.209594488143921,3.1806583404541016,3.061462163925171,40.0
3702954,179.54988747186798,-4.748317567138592,-4860.08203125,1.0461186170578003,4.207700729370117,3.1337368488311768,40.0
3702974,-176.39909977494375,-4.748317567138592,-4860.08203125,1.1223502159118652,3.4939184188842773,-3.078745126724243,40.0
3702994,-172.34808702175545,-4.748317567138592,-4860.08203125,0.9733672142028809,4.199113845825195,-3.0080416202545166,40.0
3703014,-168.47711927981996,-4.748317567138592,-4860.08203125,1.1698412895202637,3.489898204803467,-2.9404804706573486,40.0
3703034,-164.9662415603901,-4.748317567138592,-4860.08203125,1.0832329988479614,3.142390251159668,-2.879204273223877,40.0
3703054,-161.36534133533382,-4.748317567138592,-4860.08203125,1.0781302452087402,3.0276098251342773,-2.816356658935547,40.0
3703074,-158.1245311327832,-4.748317567138592,-4860.08203125,1.0738760232925415,3.103163957595825,-2.759793758392334,40.0
3703094,-155.33383345836458,-4.748317567138592,-4860.08203125,1.0886354446411133,1.961287260055542,-2.7110867500305176,40.0
3703114,-152.90322580645162,-4.748317567138592,-4860.08203125,1.1178786754608154,2.6630730628967285,-2.6686649322509766,40.0
3703134,-150.83270817704425,-4.748317567138592,-4860.08203125,1.2094743251800537,1.6090664863586426,-2.6325273513793945,40.0
3703154,-149.21230307576894,-4.748317567138592,-4860.08203125,1.2048697471618652,1.456576943397522,-2.604245901107788,40.0
3703174,-148.04201050262566,-4.748317567138592,-4860.08203125,1.2263976335525513,0.39927011728286743,-2.5838205814361572,40.0
3703194,-147.3218304576144,-4.748317567138592,-4860.08203125,1.2290672063827515,0.11616881936788559,-2.5712509155273438,40.0
3703214,-147.0517629407352,-4.748317567138592,-4860.08203125,1.1921640634536743,4.892078140983358e-05,-2.566537380218506,40.0
3703234,-147.231807951988,-4.748317567138592,-4860.08203125,1.1806640625,-0.037984296679496765,-2.5696799755096436,40.0
3703254,-147.95198799699926,-4.748317567138592,-4860.08203125,1.1670113801956177,-1.171787142753601,-2.582249164581299,40.0
3703274,-149.12228057014255,-4.748317567138592,-4860.08203125,1.1789097785949707,-1.5319746732711792,-2.602674961090088,40.0
3703294,-150.65266316579144,-4.748317567138592,-4860.08203125,1.1277315616607666,-1.3005825281143188,-2.629384994506836,40.0
3703314,-152.7231807951988,-4.748317567138592,-4860.08203125,1.1360766887664795,-1.6861107349395752,-2.665522336959839,40.0
3703334,-155.15378844711176,-4.748317567138592,-4860.08203125,1.2454464435577393,-2.6660828590393066,-2.707944631576538,40.0
3703354,-157.9444861215304,-4.748317567138592,-4860.08203125,1.0374667644500732,-2.7811789512634277,-2.7566514015197754,40.0
3703374,-161.0052513128282,-4.748317567138592,-4860.08203125,1.1300911903381348,-2.0771336555480957,-2.8100717067718506,40.0
3703394,-164.42610652663166,-4.748317567138592,-4860.08203125,1.0383548736572266,-3.1410512924194336,-2.869777202606201,40.0
3703414,-168.02700675168794,-4.748317567138592,-4860.08203125,1.0290262699127197,-3.1424994468688965,-2.932624578475952,40.0
3703434,-171.8979744936234,-4.748317567138592,-4860.08203125,1.1699893474578857,-3.489992141723633,-3.00018572807312,40.0
3703454,-175.8589647411853,-4.748317567138592,-4860.08203125,0.9519069194793701,-4.207686901092529,-3.0693180561065674,40.0
3703474,-179.81995498874718,-4.748317567138592,-4860.08203125,1.063851237297058,-3.2585055828094482,-3.1384503841400146,40.0
3703494,176.1290322580645,-4.748317567138592,-4860.08203125,0.9297733902931213,-4.207684516906738,3.0740315914154053,40.0
3703514,172.25806451612902,-4.748317567138592,-4860.08203125,0.9023721218109131,-3.1546630859375,3.0064706802368164,40.0
3703534,168.38709677419354,-4.748317567138592,-4860.08203125,0.9753994941711426,-3.1464076042175293,2.9389092922210693,40.0
3703554,164.6961740435109,-4.748317567138592,-4860.08203125,1.0664242506027222,-3.1426424980163574,2.874490261077881,40.0
3703574,161.27531882970743,-4.748317567138592,-4860.08203125,1.1262357234954834,-3.1046853065490723,2.8147852420806885,40.0
3703594,158.1245311327832,-4.748317567138592,-4860.08203125,1.084216594696045,-2.7823469638824463,2.759793758392334,40.0
3703614,155.24381095273816,-4.748317567138592,-4860.08203125,1.148314356803894,-2.7527122497558594,2.7095155715942383,40.0
3703634,152.9032258064516,-4.748317567138592,-4860.08203125,1.2118858098983765,-1.9231128692626953,2.6686649322509766,40.0
3703654,150.65266316579147,-4.748317567138592,-4860.08203125,1.242817759513855,-1.9187051057815552,2.629384994506836,40.0
3703674,149.03225806451616,-4.748317567138592,-4860.08203125,1.173201560974121,-1.2237591743469238,2.6011037826538086,40.0
3703694,147.77194298574642,-4.748317567138592,-4860.08203125,1.1534703969955444,-1.2098848819732666,2.5791070461273193,40.0
3703714,147.05176294073516,-4.748317567138592,-4860.08203125,1.180492877960205,-0.04211686924099922,2.566537380218506,40.0
3703734,146.69167291822959,-4.748317567138592,-4860.08203125,1.2225425243377686,-0.012489409185945988,2.5602526664733887,40.0
3703754,146.87171792948237,-4.748317567138592,-4860.08203125,1.2351579666137695,0.34758827090263367,2.5633952617645264,40.0
3703774,147.50187546886724,-4.748317567138592,-4860.08203125,1.1901119947433472,1.0951098203659058,2.5743935108184814,40.0
3703794,148.49212303075768,-4.748317567138592,-4860.08203125,1.2069593667984009,0.5046384930610657,2.591676712036133,40.0
3703814,150.112528132033,-4.748317567138592,-4860.08203125,1.1802622079849243,1.5707406997680664,2.61995792388916,40.0
3703834,152.09302325581393,-4.748317567138592,-4860.08203125,1.1455339193344116,2.624316692352295,2.654524087905884,40.0
3703854,154.4336084021005,-4.748317567138592,-4860.08203125,1.1481568813323975,2.7426717281341553,2.6953749656677246,40.0
3703874,157.1342835708927,-4.748317567138592,-4860.08203125,1.0516364574432373,2.780851125717163,2.7425105571746826,40.0
3703894,160.10502625656414,-4.748317567138592,-4860.08203125,1.0889582633972168,2.076730251312256,2.7943599224090576,40.0
3703914,163.43585896474116,-4.748317567138592,-4860.08203125,1.0681742429733276,3.104525566101074,2.85249400138855,40.0
3703934,167.03675918979746,-4.748317567138592,-4860.08203125,1.056687355041504,3.1424083709716797,2.91534161567688,40.0
3703954,170.7276819204801,-4.748317567138592,-4860.08203125,1.0208905935287476,3.1437137126922607,2.97976016998291,40.0
3703974,174.4186046511628,-4.748317567138592,-4860.08203125,1.0395214557647705,3.4898974895477295,3.0441789627075195,40.0
3703994,178.55963990997748,-4.748317567138592,-4860.08203125,0.9626426696777344,4.199173927307129,3.1164536476135254,40.0
3704014,-177.56939234808704,-4.748317567138592,-4860.08203125,0.8717211484909058,3.15478515625,-3.099170684814453,40.0
3704034,-173.60840210052513,-4.748317567138592,-4860.08203125,1.0143944025039673,4.196459770202637,-3.0300381183624268,40.0
3704054,-169.82745686421606,-4.748317567138592,-4860.08203125,1.0421881675720215,4.195258617401123,-2.964048147201538,40.0
3704074,-166.22655663915978,-4.748317567138592,-4860.08203125,1.0200475454330444,3.142270565032959,-2.901201009750366,40.0
