workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
pendulum_real_ws,BALANCE,29.331,-0.009599,0.033640,-0.000657,0.784799994,0.000000136,-0.000167533,0.009468,7,-0.000006567,-0.000656666,-0.000469047,-0.000469047,0.000569285,manual_A_near_upright
pendulum_real_ws,BALANCE,29.382,-0.009599,0.033333,-0.000657,0.784799994,0.000000131,-0.000167526,0.009301,7,-0.000006573,-0.000657326,-0.000469519,-0.000469519,0.000569275,manual_A_near_upright
pendulum_real_ws,BALANCE,29.433,-0.009598,0.033032,-0.000658,0.784799994,0.000000135,-0.000167520,0.009136,7,-0.000006585,-0.000658496,-0.000470355,-0.000470355,0.000569243,manual_A_near_upright
pendulum_real_ws,BALANCE,29.484,-0.009598,0.032736,-0.000659,0.784799994,0.000000134,-0.000167514,0.008974,7,-0.000006595,-0.000659451,-0.000471036,-0.000471036,0.000569224,manual_A_near_upright
pendulum_real_ws,BALANCE,29.535,-0.009597,0.032446,-0.000660,0.784799994,0.000000124,-0.000167507,0.008815,7,-0.000006597,-0.000659747,-0.000471248,-0.000471248,0.000569227,manual_A_near_upright
pendulum_real_ws,BALANCE,29.586,-0.009597,0.032162,-0.000661,0.784799994,0.000000132,-0.000167501,0.008659,7,-0.000006611,-0.000661088,-0.000472205,-0.000472205,0.000569187,manual_A_near_upright
pendulum_real_ws,BALANCE,29.638,-0.009597,0.031882,-0.000662,0.784799994,0.000000129,-0.000167495,0.008503,7,-0.000006622,-0.000662206,-0.000473004,-0.000473004,0.000569171,manual_A_near_upright
pendulum_real_ws,BALANCE,29.688,-0.009596,0.031608,-0.000662,0.784799994,0.000000122,-0.000167488,0.008354,7,-0.000006618,-0.000661841,-0.000472743,-0.000472743,0.000569167,manual_A_near_upright
pendulum_real_ws,BALANCE,29.738,-0.009596,0.031338,-0.000663,0.784799994,0.000000121,-0.000167483,0.008208,7,-0.000006626,-0.000662569,-0.000473264,-0.000473264,0.000569150,manual_A_near_upright
pendulum_real_ws,BALANCE,29.789,-0.009596,0.031074,-0.000663,0.784799994,0.000000117,-0.000167477,0.008064,7,-0.000006630,-0.000662970,-0.000473550,-0.000473550,0.000569141,manual_A_near_upright
pendulum_real_ws,BALANCE,29.839,-0.009595,0.030815,-0.000664,0.784799994,0.000000119,-0.000167471,0.007922,7,-0.000006642,-0.000664185,-0.000474418,-0.000474418,0.000569116,manual_A_near_upright
pendulum_real_ws,BALANCE,29.890,-0.009595,0.030560,-0.000665,0.784799994,0.000000117,-0.000167465,0.007781,7,-0.000006648,-0.000664832,-0.000474880,-0.000474880,0.000569097,manual_A_near_upright
pendulum_real_ws,BALANCE,29.942,-0.009595,0.030310,-0.000665,0.784799994,0.000000114,-0.000167459,0.007644,7,-0.000006654,-0.000665376,-0.000475269,-0.000475269,0.000569088,manual_A_near_upright
pendulum_real_ws,BALANCE,29.992,-0.009594,0.030065,-0.000666,0.784799994,0.000000111,-0.000167453,0.007510,7,-0.000006659,-0.000665892,-0.000475637,-0.000475637,0.000569068,manual_A_near_upright
pendulum_real_ws,BALANCE,30.042,-0.009594,0.029824,-0.000667,0.784799994,0.000000115,-0.000167448,0.007377,7,-0.000006669,-0.000666897,-0.000476355,-0.000476355,0.000569049,manual_A_near_upright
pendulum_real_ws,BALANCE,30.094,-0.009594,0.029588,-0.000668,0.784799994,0.000000116,-0.000167442,0.007246,7,-0.000006678,-0.000667805,-0.000477004,-0.000477004,0.000569026,manual_A_near_upright
pendulum_real_ws,BALANCE,30.145,-0.009593,0.029355,-0.000668,0.784799994,0.000000114,-0.000167436,0.007118,7,-0.000006684,-0.000668396,-0.000477426,-0.000477426,0.000569010,manual_A_near_upright
pendulum_real_ws,BALANCE,30.195,-0.009593,0.029128,-0.000669,0.784799994,0.000000110,-0.000167431,0.006992,7,-0.000006689,-0.000668880,-0.000477771,-0.000477771,0.000569000,manual_A_near_upright
pendulum_real_ws,BALANCE,30.246,-0.009593,0.028904,-0.000670,0.784799995,0.000000110,-0.000167425,0.006868,7,-0.000006695,-0.000669515,-0.000478225,-0.000478225,0.000568983,manual_A_near_upright
pendulum_real_ws,BALANCE,30.297,-0.009592,0.028684,-0.000670,0.784799995,0.000000107,-0.000167420,0.006747,7,-0.000006700,-0.000670018,-0.000478584,-0.000478584,0.000568970,manual_A_near_upright
pendulum_real_ws,BALANCE,30.348,-0.009592,0.028469,-0.000670,0.784799995,0.000000101,-0.000167415,0.006629,7,-0.000006701,-0.000670094,-0.000478639,-0.000478639,0.000568967,manual_A_near_upright
pendulum_real_ws,BALANCE,30.399,-0.009592,0.028257,-0.000671,0.784799995,0.000000100,-0.000167410,0.006512,7,-0.000006710,-0.000670956,-0.000479254,-0.000479254,0.000568954,manual_A_near_upright
pendulum_real_ws,BALANCE,30.449,-0.009592,0.028049,-0.000672,0.784799995,0.000000095,-0.000167405,0.006396,7,-0.000006710,-0.000670961,-0.000479258,-0.000479258,0.000568933,manual_A_near_upright
pendulum_real_ws,BALANCE,30.500,-0.009591,0.027845,-0.000673,0.784799995,0.000000106,-0.000167400,0.006283,7,-0.000006721,-0.000672104,-0.000480074,-0.000480074,0.000568940,manual_A_near_upright
