workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,note
ros2_pendulum_ws,BALANCE,16.095,-1.393943,27.121008,-20.471039,0.983681056,-7.053318019,-0.024328902,0.492817,7,-0.204710392,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.146,2.211019,24.729278,-12.481479,0.980747767,7.004282669,0.038589562,0.480555,7,-0.124814792,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.199,7.548974,21.039519,-4.186344,0.957537531,6.635858814,0.131754451,0.474510,7,-0.041863440,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.250,5.598446,19.122445,-12.967082,0.899395353,-5.395995786,0.097711307,0.474510,7,-0.129670824,-340.000000000,1.874598046,auto_capture
ros2_pendulum_ws,BALANCE,16.302,-2.394496,19.596609,-21.318874,0.979073769,-6.975248988,-0.041791837,0.468627,7,-0.213188744,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.353,-0.947400,18.240437,-12.489694,0.895424902,5.260193552,-0.016535244,0.462799,7,-0.124896936,340.000000000,2.294039100,auto_capture
ros2_pendulum_ws,BALANCE,16.405,3.458394,16.057405,-4.520136,0.911340755,5.640376042,0.060360369,0.462799,7,-0.045201360,340.000000000,-2.251991561,auto_capture
ros2_pendulum_ws,BALANCE,16.456,4.490457,14.529522,-13.325961,0.858418948,-4.325027847,0.078373256,0.451252,7,-0.133259608,-340.000000000,1.502438721,auto_capture
ros2_pendulum_ws,BALANCE,16.507,-1.399468,14.465280,-22.214704,0.880933648,-4.905371922,-0.024425325,0.445832,7,-0.222147040,-340.000000000,1.908006915,auto_capture
ros2_pendulum_ws,BALANCE,16.561,0.741156,11.525094,-13.390162,0.836173362,3.584905563,0.012935607,0.440077,7,-0.133901616,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.614,3.774377,9.415496,-6.154457,0.911344315,5.643479145,0.065875298,0.434618,7,-0.061544568,340.000000000,-2.263097612,auto_capture
ros2_pendulum_ws,BALANCE,16.666,-2.685558,12.004185,-14.807858,0.931811604,-6.071296611,-0.046871836,0.423885,7,-0.148078576,-340.000000000,2.391462018,auto_capture
ros2_pendulum_ws,BALANCE,16.718,-6.910147,15.741650,-23.655646,0.901428716,-5.465324558,-0.120604813,0.423885,7,-0.236556456,-340.000000000,2.293911995,auto_capture
ros2_pendulum_ws,BALANCE,16.770,-1.550537,15.698661,-15.878910,0.995501305,7.260251085,-0.027061983,0.418424,7,-0.158789096,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,16.822,2.803872,13.957246,-7.434201,0.836007057,3.594329733,0.048936794,0.413272,7,-0.074342008,340.000000000,-2.039028376,auto_capture
ros2_pendulum_ws,BALANCE,16.875,-2.583705,17.071657,-18.075326,0.903781434,-5.463065440,-0.045094153,0.408725,7,-0.180753264,-340.000000000,2.157134343,auto_capture
ros2_pendulum_ws,BALANCE,16.926,-6.593945,20.794916,-25.655273,0.902329616,-5.480086191,-0.115086053,0.408725,7,-0.256552728,-340.000000000,2.289587648,auto_capture
ros2_pendulum_ws,BALANCE,16.979,-3.294213,21.773522,-16.665844,0.908239253,5.569731702,-0.057494864,0.408725,7,-0.166658440,340.000000000,-2.013007292,auto_capture
ros2_pendulum_ws,BALANCE,17.031,1.758098,21.998802,-10.619923,0.876142178,4.783484456,0.030684593,0.403060,7,-0.106199232,340.000000000,-1.872956360,auto_capture
ros2_pendulum_ws,BALANCE,17.083,-4.409896,26.975758,-18.563388,0.942090502,-6.293890032,-0.076967198,0.398342,7,-0.185633880,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.135,-10.168879,33.593313,-27.123032,0.998164701,-7.408249757,-0.177480414,0.398342,7,-0.271230320,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.187,-0.176356,31.728971,-35.541265,1.064650141,-8.364388799,-0.003077995,0.387711,7,-0.355412648,-340.000000000,-0.868559841,auto_capture
ros2_pendulum_ws,BALANCE,17.240,9.814580,27.325033,-27.175169,0.792607949,1.840577291,0.171296744,0.378020,7,-0.271751688,315.167646468,-1.007753509,auto_capture
ros2_pendulum_ws,BALANCE,17.292,-0.668825,29.743236,-36.087658,1.024202722,-7.736754106,-0.011673196,0.368698,7,-0.360876584,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.344,1.042071,29.330656,-35.760404,1.008373311,-7.477269053,0.018187570,0.359740,7,-0.357604040,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.395,-6.754006,33.500102,-42.737021,0.854469295,-4.254187873,-0.117879641,0.346172,7,-0.427370208,-340.000000000,1.828774746,auto_capture
ros2_pendulum_ws,BALANCE,17.446,-4.784736,32.903538,-43.048965,1.046892729,-8.115728515,-0.083509392,0.341644,7,-0.430489648,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.498,-6.241569,33.269431,-43.743704,1.056082365,-8.270555851,-0.108935933,0.332819,7,-0.437437040,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.550,-4.221658,32.338537,-44.483366,0.979458408,-6.995053588,-0.073681835,0.324155,7,-0.444833664,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.603,-3.861602,31.248072,-44.316695,1.041315183,-8.021939810,-0.067397672,0.316092,7,-0.443166952,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.655,-1.330043,31.008140,-44.000000,0.990389184,7.171033849,-0.023213631,0.304383,7,-0.440000000,-20.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.708,1.128417,28.188422,-35.545679,0.850194076,4.045682116,0.019694583,0.296832,7,-0.355456792,340.000000000,-1.572809454,auto_capture
ros2_pendulum_ws,BALANCE,17.760,3.123710,26.657764,-27.565618,0.826927461,3.267663012,0.054519022,0.293145,7,-0.275656184,340.000000000,-1.339846185,auto_capture
ros2_pendulum_ws,BALANCE,17.811,-3.058139,29.904607,-36.387703,0.924728996,-5.926377637,-0.053374595,0.293145,7,-0.363877032,-340.000000000,2.348097772,auto_capture
ros2_pendulum_ws,BALANCE,17.863,1.073814,29.022426,-35.378950,0.986789065,-7.107354943,0.018741583,0.289443,7,-0.353789496,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.924,-9.360441,33.990516,-47.564940,1.435093549,-12.801547524,-0.163370523,0.285422,7,-0.475649400,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,17.977,8.509133,26.053160,-26.712251,0.802272794,2.334106844,0.148512380,0.278302,7,-0.267122512,340.000000000,-1.154282885,auto_capture
ros2_pendulum_ws,BALANCE,18.029,3.887331,24.354567,-34.521674,0.850412908,-4.077858036,0.067846717,0.274806,7,-0.345216736,-340.000000000,1.427461963,auto_capture
ros2_pendulum_ws,BALANCE,18.080,0.129931,21.678843,-42.383561,0.919366683,-5.800165771,0.002267723,0.274806,7,-0.423835608,-340.000000000,1.882906833,auto_capture
ros2_pendulum_ws,BALANCE,18.132,2.600030,16.315866,-33.966787,0.905700275,5.506910049,0.045379084,0.274806,7,-0.339667872,340.000000000,-2.174308169,auto_capture
ros2_pendulum_ws,BALANCE,18.184,6.907965,10.185470,-25.834022,0.902246367,5.483952567,0.120566725,0.274806,7,-0.258340216,340.000000000,-2.028507316,auto_capture
ros2_pendulum_ws,BALANCE,18.235,6.927772,5.057162,-34.001206,0.880804274,-4.971649338,0.120912428,0.271274,7,-0.340012056,-340.000000000,1.671584379,auto_capture
ros2_pendulum_ws,BALANCE,18.287,3.534715,-0.335437,-41.880917,0.944202223,-6.327493863,0.061692412,0.267915,7,-0.418809168,-340.000000000,2.293401326,auto_capture
ros2_pendulum_ws,BALANCE,18.338,4.285995,-6.475073,-32.707494,0.945653112,6.362988412,0.074804732,0.264414,7,-0.327074944,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,18.391,5.818868,-11.921599,-24.377549,0.893562981,5.262719600,0.101558402,0.261111,7,-0.243775488,340.000000000,-2.182638572,auto_capture
ros2_pendulum_ws,BALANCE,18.443,2.982572,-14.719800,-32.582168,0.896876357,-5.305843454,0.052055705,0.261111,7,-0.325821680,-340.000000000,1.922520244,auto_capture
ros2_pendulum_ws,BALANCE,18.494,-0.155061,-17.257338,-39.130174,0.830757277,-3.389642814,-0.002706322,0.257782,7,-0.306304824,-340.000000000,1.871430104,auto_capture
ros2_pendulum_ws,BALANCE,18.548,5.067065,-24.359146,-31.024006,0.897732749,5.349445022,0.088436961,0.254455,7,-0.310240056,340.000000000,1.875597643,auto_capture
ros2_pendulum_ws,BALANCE,18.601,8.556578,-31.987069,-23.034838,0.883356709,5.072581883,0.149340463,0.254455,7,-0.230348376,340.000000000,-2.196393949,auto_capture
ros2_pendulum_ws,BALANCE,18.653,5.249984,-34.839177,-15.410026,0.993044063,7.243793884,0.091629498,0.251256,7,-0.154100256,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,18.705,-11.558819,-28.772276,9.868065,0.783028155,1.243605241,-0.201739453,0.244916,7,0.098680648,85.943510844,-0.109438977,auto_capture
ros2_pendulum_ws,BALANCE,18.759,-0.906199,-30.176201,18.230306,0.977318624,6.938438264,-0.015816163,0.238708,7,0.182303056,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,18.811,-2.724335,-29.424424,9.027382,0.897587252,-5.320496944,-0.047548622,0.232741,7,0.090273816,-340.000000000,2.107376359,auto_capture
ros2_pendulum_ws,BALANCE,18.861,-7.257178,-27.858302,0.585913,0.906419097,-5.584858147,-0.126661655,0.232741,7,0.005859128,-340.000000000,2.350237076,auto_capture
ros2_pendulum_ws,BALANCE,18.913,-4.010720,-29.058318,8.691970,0.914051781,5.705540649,-0.070000277,0.232741,7,0.086919704,340.000000000,-2.042104948,auto_capture
ros2_pendulum_ws,BALANCE,18.965,0.955668,-31.024105,17.163445,0.916499322,5.739205190,0.016679556,0.232741,7,0.171634448,340.000000000,-2.210921173,auto_capture
ros2_pendulum_ws,BALANCE,19.017,-1.806781,-30.224457,9.047498,0.905147264,-5.489589037,-0.031534272,0.232741,7,0.090474976,-340.000000000,2.142805524,auto_capture
ros2_pendulum_ws,BALANCE,19.069,-7.291813,-27.639117,0.015158,0.867988972,-4.646570580,-0.127266151,0.229866,7,0.000151576,-340.000000000,1.994775892,auto_capture
ros2_pendulum_ws,BALANCE,19.122,-5.855670,-27.029473,6.614847,0.913714318,5.721928034,-0.102200725,0.226934,7,0.066148472,340.000000000,-1.990371347,auto_capture
ros2_pendulum_ws,BALANCE,19.176,-2.789523,-26.300758,14.658270,0.915344427,5.722966888,-0.048686360,0.226934,7,0.146582704,340.000000000,-2.087091969,auto_capture
ros2_pendulum_ws,BALANCE,19.227,-5.522652,-22.815777,6.290330,0.944056804,-6.345830035,-0.096388469,0.226934,7,0.062903296,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,19.278,-6.658931,-19.695806,-1.302970,0.818776273,-3.025863291,-0.116220270,0.224036,7,-0.013029704,-340.000000000,1.359024537,auto_capture
ros2_pendulum_ws,BALANCE,19.329,-4.201824,-18.968684,6.870081,0.879263761,4.886677672,-0.073335660,0.224036,7,0.068700808,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,19.381,-1.767123,-16.980143,14.541548,0.863000697,4.426830544,-0.030842109,0.218525,7,0.145415480,340.000000000,-1.626679811,auto_capture
ros2_pendulum_ws,BALANCE,19.433,-6.219803,-11.252059,6.075606,0.892528879,-5.244966916,-0.108556049,0.218525,7,0.060756056,-340.000000000,2.188488317,auto_capture
ros2_pendulum_ws,BALANCE,19.485,-10.380594,-5.450183,-2.711502,1.048873484,-8.223382346,-0.181175535,0.215705,7,-0.027115024,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,19.537,-5.337397,-2.229298,5.901502,1.106786762,8.995667458,-0.093155152,0.207781,7,0.059015024,340.000000000,1.252192729,auto_capture
ros2_pendulum_ws,BALANCE,19.589,1.059867,-1.719241,14.109306,0.917668931,5.764895175,0.018498166,0.205171,7,0.141093056,340.000000000,-2.223956865,auto_capture
ros2_pendulum_ws,BALANCE,19.641,1.967701,-0.625588,5.490100,0.860590126,-4.359515675,0.034342870,0.199993,7,0.054901000,-340.000000000,1.594798791,auto_capture
ros2_pendulum_ws,BALANCE,19.694,-1.971169,0.855610,-3.222695,0.915620762,-5.723918250,-0.034403387,0.199993,7,-0.032226952,-340.000000000,2.237015032,auto_capture
ros2_pendulum_ws,BALANCE,19.745,0.404656,-0.357911,5.136919,0.892768127,5.195621068,0.007062587,0.199993,7,0.051369192,340.000000000,-1.987048663,auto_capture
ros2_pendulum_ws,BALANCE,19.797,3.976904,-1.339792,13.017526,0.948790268,6.421353698,0.069410077,0.197541,7,0.130175256,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,19.849,1.882523,-0.630537,4.673892,0.896716387,-5.294529543,0.032856218,0.197541,7,0.046738920,-340.000000000,1.952780034,auto_capture
ros2_pendulum_ws,BALANCE,19.901,1.380809,-1.699496,-3.887708,0.886955991,-5.056429992,0.024099656,0.192508,7,-0.038877080,-340.000000000,1.878064015,auto_capture
ros2_pendulum_ws,BALANCE,19.953,6.246771,-6.327861,3.627425,0.955109539,6.569616141,0.109026725,0.189936,7,0.036274248,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.006,10.284975,-12.366615,12.289765,0.891224568,5.308712001,0.179506669,0.189936,7,0.122897648,340.000000000,-2.340422565,auto_capture
ros2_pendulum_ws,BALANCE,20.058,6.970526,-15.658049,2.728911,0.901145045,-5.459976789,0.121658622,0.189936,7,0.027289112,-340.000000000,1.855805660,auto_capture
ros2_pendulum_ws,BALANCE,20.112,1.926031,-18.179561,-7.017109,0.921096644,-5.842052943,0.033615590,0.189936,7,-0.070171088,-340.000000000,2.159472057,auto_capture
ros2_pendulum_ws,BALANCE,20.164,3.879952,-23.426095,1.741056,0.885270974,5.034142139,0.067717935,0.189936,7,0.017410560,340.000000000,-2.034866295,auto_capture
ros2_pendulum_ws,BALANCE,20.215,1.611363,-25.775080,-4.310398,0.785202390,0.373350349,0.028123595,0.187282,7,-0.043103976,66.785633350,-0.192495603,auto_capture
ros2_pendulum_ws,BALANCE,20.275,12.062297,-33.559523,42.948090,1.118963672,-9.257800581,0.210526794,0.184555,7,0.429480896,20.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.334,0.561385,-26.171911,37.161448,0.882161030,-4.934061836,0.009798017,0.182254,7,0.371614480,-340.000000000,1.857307067,auto_capture
ros2_pendulum_ws,BALANCE,20.392,-5.743880,-20.320288,29.816676,1.080068413,-8.620304081,-0.100249623,0.182254,7,0.298166760,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.444,-5.063379,-17.041223,21.916849,0.959714367,-6.641642061,-0.088372627,0.176916,7,0.219168488,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.495,-3.766803,-12.893902,30.042071,0.890320404,5.156745711,-0.065743112,0.176916,7,0.300420712,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.546,1.924112,-10.037608,37.779415,1.014133070,7.575524986,0.033582085,0.176916,7,0.377794152,340.000000000,-2.392793263,auto_capture
ros2_pendulum_ws,BALANCE,20.599,-3.086583,-3.542203,28.448708,1.005528925,-7.438047079,-0.053871036,0.170314,7,0.284487080,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.651,-4.502361,2.771657,19.893813,0.853864628,-4.191525241,-0.078581017,0.166085,7,0.198938128,-340.000000000,1.285190453,auto_capture
ros2_pendulum_ws,BALANCE,20.702,-4.653180,7.393088,27.431518,0.863729670,4.478365104,-0.081213309,0.162082,7,0.274315176,340.000000000,-1.555594783,auto_capture
ros2_pendulum_ws,BALANCE,20.754,-1.929411,12.749845,35.988590,0.939941190,6.232247897,-0.033674567,0.160067,7,0.359885904,340.000000000,-2.307639981,auto_capture
ros2_pendulum_ws,BALANCE,20.805,-0.126156,17.793469,27.290434,0.857452799,-4.261858464,-0.002201839,0.156047,7,0.356042320,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,20.859,-3.847188,23.255527,18.817228,0.911482762,-5.647278478,-0.067146099,0.156047,7,0.188172280,-340.000000000,2.266828799,auto_capture
ros2_pendulum_ws,BALANCE,20.912,-1.260876,26.020600,27.188911,0.895585081,5.264980857,-0.022006441,0.156047,7,0.271889112,340.000000000,2.259967567,auto_capture
ros2_pendulum_ws,BALANCE,20.968,0.539160,28.712101,15.275364,1.057393868,8.255471545,0.009410116,0.151019,7,0.152753640,340.000000000,0.594526089,auto_capture
ros2_pendulum_ws,BALANCE,21.028,3.735625,29.531346,3.173743,1.226251430,10.515288416,0.065198956,0.148880,7,0.031737432,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.081,8.156213,27.992868,10.979254,0.997343791,7.357189337,0.142352772,0.148880,7,0.109792536,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.133,6.990938,27.225324,0.490778,0.966854391,-6.800215480,0.122014881,0.144826,7,0.004907784,-340.000000000,2.364455096,auto_capture
ros2_pendulum_ws,BALANCE,21.185,9.952327,24.539193,4.344477,0.813849507,-2.956111616,0.173700877,0.142562,7,0.147670768,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.237,12.442265,21.955755,3.069874,1.416303217,12.656216617,0.217158492,0.142562,7,0.030698744,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.295,17.112661,17.824203,14.811329,1.210038263,10.519156197,0.298672271,0.138873,7,0.148113288,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.345,16.786811,14.495971,23.825454,0.768078474,-0.007161608,0.292985119,0.133705,7,0.238254536,119.838796768,-0.524651803,auto_capture
ros2_pendulum_ws,BALANCE,21.399,14.128954,12.915150,14.467480,0.861818928,-4.714061550,0.246596759,0.133705,7,0.144674800,-340.000000000,1.347469222,auto_capture
ros2_pendulum_ws,BALANCE,21.457,13.319229,9.707255,7.166849,1.063191935,-8.499218535,0.232464404,0.131721,7,0.071668488,-27.724804936,-0.119189192,auto_capture
ros2_pendulum_ws,BALANCE,21.507,14.407376,5.243350,-0.888474,0.857639441,-4.614649858,0.251456140,0.128502,7,-0.008884744,-340.000000000,1.300945895,auto_capture
ros2_pendulum_ws,BALANCE,21.558,14.061494,0.218871,6.862670,0.906834030,5.783426585,0.245419372,0.126907,7,0.068626704,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.611,18.340034,-6.673437,14.737354,0.860208816,4.882121491,0.320093985,0.126907,7,0.147373536,340.000000000,-2.264928844,auto_capture
ros2_pendulum_ws,BALANCE,21.664,13.826905,-10.761042,4.783759,0.910316413,-5.849942659,0.241325020,0.125447,7,0.047837592,-340.000000000,1.788593174,auto_capture
ros2_pendulum_ws,BALANCE,21.715,6.414030,-13.047138,-3.436225,0.874655795,-4.803956326,0.111945940,0.123859,7,-0.034362248,-340.000000000,1.624000711,auto_capture
ros2_pendulum_ws,BALANCE,21.768,10.620463,-19.252463,4.757219,0.880774281,5.066958026,0.185362044,0.123859,7,0.047572192,340.000000000,-2.259095730,auto_capture
ros2_pendulum_ws,BALANCE,21.819,13.463836,-26.065059,12.191166,0.865379506,4.779220811,0.234988264,0.123859,7,0.121911656,340.000000000,-2.239082784,auto_capture
ros2_pendulum_ws,BALANCE,21.878,4.790665,-27.919640,2.041119,1.031153019,-7.869623183,0.083612878,0.120581,7,0.020411192,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,21.947,9.638301,-32.761158,33.268859,0.797639714,-2.143519296,0.168220078,0.116814,7,0.332688592,20.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.010,-2.253799,-29.613502,37.679790,1.089252575,8.728632820,-0.039336217,0.114651,7,0.376797896,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.073,-3.011072,-30.193539,55.808668,1.289748822,-11.241558703,-0.052553118,0.111811,7,0.558086680,-340.000000000,-0.376551608,auto_capture
ros2_pendulum_ws,BALANCE,22.135,-7.386064,-29.239552,59.659962,1.201620177,10.247879442,-0.128911137,0.109196,7,0.596599624,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.195,-18.607334,-25.997358,49.068901,1.429526701,-12.896107955,-0.324759250,0.106196,7,0.490689008,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.256,-10.792640,-31.319043,66.055712,1.101549928,-8.995706876,-0.188367109,0.104222,7,0.762373832,235.780666501,-0.436482163,auto_capture
ros2_pendulum_ws,BALANCE,22.315,-20.416112,-26.474977,38.066606,1.027678246,8.178130464,-0.356328374,0.102193,7,0.380666064,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.369,-21.495245,-25.283897,28.083681,1.150306877,9.909579812,-0.375162794,0.099469,7,0.191349288,-340.000000000,1.419657502,auto_capture
ros2_pendulum_ws,BALANCE,22.433,-15.308311,-30.324811,22.037928,1.087649663,8.899049881,-0.267180426,0.096601,7,0.090003040,-340.000000000,1.223267514,auto_capture
ros2_pendulum_ws,BALANCE,22.487,-0.922572,-38.563803,63.987754,0.785119525,-0.304299678,-0.016101916,0.094369,7,0.639877544,30.452869348,0.144617327,auto_capture
ros2_pendulum_ws,BALANCE,22.544,-29.160362,-27.815472,27.545894,0.750208205,-1.945586450,-0.508944332,0.094369,7,0.275458944,-340.000000000,1.655422650,auto_capture
ros2_pendulum_ws,BALANCE,22.597,-22.784312,-28.501794,36.172868,0.829620038,4.342790422,-0.397661258,0.091963,7,0.361728680,340.000000000,-0.934470096,auto_capture
ros2_pendulum_ws,BALANCE,22.659,-14.649381,-30.111801,50.956727,1.077068804,8.732484099,-0.255679927,0.090732,7,0.387785600,340.000000000,-1.571290790,auto_capture
ros2_pendulum_ws,BALANCE,22.719,-25.682260,-24.091854,38.517740,1.058652563,8.840493023,-0.448239989,0.089539,7,0.385177400,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.771,-17.922292,-28.727836,32.273410,1.040793921,8.292093077,-0.312803010,0.087630,7,0.239075944,-242.164354467,0.943617074,auto_capture
ros2_pendulum_ws,BALANCE,22.826,-19.583847,-31.183384,35.073150,0.922346361,6.329413912,-0.341802613,0.085242,7,0.350731504,340.000000000,-1.789932583,auto_capture
ros2_pendulum_ws,BALANCE,22.880,-30.513043,-27.971385,25.941578,0.761884063,-2.802950512,-0.532553065,0.084158,7,0.259415784,-340.000000000,2.023716711,auto_capture
ros2_pendulum_ws,BALANCE,22.934,-27.118770,-29.010058,31.645102,0.768182472,2.574953715,-0.473311827,0.081871,7,0.238752392,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,22.992,-33.942220,-25.848387,25.697352,0.737599083,-2.217184145,-0.592403489,0.080920,7,0.256973520,-340.000000000,1.908856256,auto_capture
ros2_pendulum_ws,BALANCE,23.044,-27.368556,-29.523444,34.081942,0.812977250,4.245569524,-0.477671416,0.078873,7,0.340819424,340.000000000,-0.753507871,auto_capture
ros2_pendulum_ws,BALANCE,23.098,-20.202087,-32.848753,39.578786,0.962793337,7.108685008,-0.352592933,0.077834,7,0.306301464,340.000000000,-1.340651232,auto_capture
ros2_pendulum_ws,BALANCE,23.151,-19.103101,-32.835755,45.317793,1.057623559,8.579518567,-0.333412005,0.076944,7,0.453177928,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,23.209,-18.435834,-33.465971,47.740162,1.042607744,8.335861290,-0.321765995,0.074994,7,0.477401616,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,23.261,-24.171772,-30.409480,36.224661,1.030523524,8.368518167,-0.421877002,0.074113,7,0.362246608,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,23.314,-25.485520,-28.687940,33.505881,0.933750339,6.839831690,-0.444806228,0.073131,7,0.259644872,-340.000000000,2.170231668,auto_capture
ros2_pendulum_ws,BALANCE,23.367,-17.738730,-30.960927,40.465903,0.913779414,6.075273212,-0.309599241,0.071234,7,0.404659032,340.000000000,-1.497079620,auto_capture
ros2_pendulum_ws,BALANCE,23.422,-21.064599,-28.493313,28.700646,0.846366263,-4.684764812,-0.367646616,0.070376,7,0.287006456,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,23.475,-19.207807,-26.872677,37.313036,0.765397966,0.781387620,-0.335239480,0.068547,7,0.373130360,-30.966392333,0.306503768,auto_capture
ros2_pendulum_ws,BALANCE,23.532,-18.913130,-23.432500,27.155614,0.812592088,-3.499190291,-0.330096389,0.066507,7,0.271556136,-340.000000000,-2.170569201,auto_capture
ros2_pendulum_ws,BALANCE,23.584,-20.607747,-20.969483,18.799240,0.841602693,-4.525251439,-0.359673041,0.064868,7,0.187992400,-340.000000000,2.367007020,auto_capture
ros2_pendulum_ws,BALANCE,23.636,-16.215474,-21.174154,26.117416,0.895559819,5.620724055,-0.283013403,0.064049,7,0.261174160,340.000000000,-1.626451015,auto_capture
ros2_pendulum_ws,BALANCE,23.688,-9.930356,-22.156062,34.568776,0.919239712,5.922807839,-0.173317413,0.063256,7,0.345687760,340.000000000,-1.938695635,auto_capture
ros2_pendulum_ws,BALANCE,23.743,-11.427566,-20.379921,29.979606,0.858074124,-4.501474075,-0.199448655,0.063256,7,0.299796064,-340.000000000,2.069567727,auto_capture
ros2_pendulum_ws,BALANCE,23.797,-12.949987,-18.853240,19.806650,0.878840561,-5.099530432,-0.226019914,0.061594,7,0.198066504,-340.000000000,2.344657410,auto_capture
ros2_pendulum_ws,BALANCE,23.849,-10.584489,-19.007700,28.732941,0.908214499,5.702875189,-0.184734189,0.060052,7,0.287329408,340.000000000,-1.834571032,auto_capture
ros2_pendulum_ws,BALANCE,23.901,-3.979790,-20.400332,36.248353,1.032162039,7.878900221,-0.069460447,0.060052,7,0.362483528,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,23.953,-3.576849,-20.958359,27.934275,0.938352602,-6.211219477,-0.062427788,0.058567,7,0.279342752,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,24.006,-6.448787,-21.046744,19.275230,0.901544386,-5.459561355,-0.112552564,0.058567,7,0.192752296,-340.000000000,2.277227929,auto_capture
ros2_pendulum_ws,BALANCE,24.062,-10.541403,-20.791126,6.448028,0.787823081,-1.552870737,-0.183982187,0.057683,7,0.165108552,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,24.120,-7.095212,-24.921061,13.426321,0.791151171,1.529384423,-0.123834819,0.056024,7,0.134263208,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,24.172,1.414569,-31.975535,22.200411,0.941884636,6.269055389,0.024688895,0.054593,7,0.222004112,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,24.222,-1.896740,-34.598953,30.874038,0.982912835,7.041445708,-0.033104350,0.053941,7,0.308740384,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,24.275,-19.620734,-28.042855,26.837298,0.762037934,0.074579026,-0.342446411,0.052565,7,0.268372976,-128.796257243,0.588063511,auto_capture
